Start Training...
========== Hyperparameters ==========
Batch size: 256
Epochs: 20
Optimizer: adam
Learning Rate: 0.001
Number of Parameters: 295770
Number of Trainable Parameters: 295770
=====================================
>>>>> EPOCH 0: validation loss: 2.39, validation accuracy: 9.19%, validation f1: 0.0311 <<<<<
EPOCH 1/20
(675.3s) [26112/40000] loss: 0.7713, acc: 71.875%, f1: 0.7179
(676.12s) [26368/40000] loss: 0.8126, acc: 73.4375%, f1: 0.7282
(676.93s) [26624/40000] loss: 0.7722, acc: 72.2656%, f1: 0.7227
(677.75s) [26880/40000] loss: 0.7579, acc: 72.6562%, f1: 0.719
(678.59s) [27136/40000] loss: 0.7017, acc: 77.7344%, f1: 0.772
(679.4s) [27392/40000] loss: 0.6391, acc: 76.9531%, f1: 0.7686
(680.21s) [27648/40000] loss: 0.6744, acc: 76.5625%, f1: 0.7485
(681.08s) [27904/40000] loss: 0.7377, acc: 74.6094%, f1: 0.7446
(681.94s) [28160/40000] loss: 0.6528, acc: 76.9531%, f1: 0.7592
(682.84s) [28416/40000] loss: 0.871, acc: 68.75%, f1: 0.6831
(683.68s) [28672/40000] loss: 0.785, acc: 71.4844%, f1: 0.712
(684.55s) [28928/40000] loss: 0.7318, acc: 75.3906%, f1: 0.7533
(685.42s) [29184/40000] loss: 0.7493, acc: 71.875%, f1: 0.7294
(686.28s) [29440/40000] loss: 0.7705, acc: 68.75%, f1: 0.6839
(687.11s) [29696/40000] loss: 0.7678, acc: 70.7031%, f1: 0.7093
(687.95s) [29952/40000] loss: 0.6011, acc: 77.7344%, f1: 0.7772
(688.76s) [30208/40000] loss: 0.7381, acc: 70.7031%, f1: 0.7035
(689.61s) [30464/40000] loss: 0.6297, acc: 78.5156%, f1: 0.7767
(690.47s) [30720/40000] loss: 0.8106, acc: 71.875%, f1: 0.7251
(691.32s) [30976/40000] loss: 0.7121, acc: 76.1719%, f1: 0.7633
(692.13s) [31232/40000] loss: 0.5905, acc: 80.8594%, f1: 0.8076
(692.94s) [31488/40000] loss: 0.7539, acc: 72.2656%, f1: 0.7062
(693.75s) [31744/40000] loss: 0.7085, acc: 74.6094%, f1: 0.7474
(694.54s) [32000/40000] loss: 0.6773, acc: 75.0%, f1: 0.7507
(695.34s) [32256/40000] loss: 0.7942, acc: 75.7812%, f1: 0.7598
(696.15s) [32512/40000] loss: 0.6782, acc: 77.3438%, f1: 0.7758
(696.96s) [32768/40000] loss: 0.7083, acc: 74.2188%, f1: 0.7386
(697.76s) [33024/40000] loss: 0.6684, acc: 76.5625%, f1: 0.7672
(698.57s) [33280/40000] loss: 0.7617, acc: 71.4844%, f1: 0.724
(699.37s) [33536/40000] loss: 0.6788, acc: 77.7344%, f1: 0.773
(700.19s) [33792/40000] loss: 0.6817, acc: 75.3906%, f1: 0.7449
(700.97s) [34048/40000] loss: 0.6978, acc: 73.0469%, f1: 0.729
(701.77s) [34304/40000] loss: 0.6419, acc: 77.7344%, f1: 0.7801
(702.57s) [34560/40000] loss: 0.8141, acc: 72.2656%, f1: 0.7209
(703.36s) [34816/40000] loss: 0.6072, acc: 79.6875%, f1: 0.7864
(704.19s) [35072/40000] loss: 0.68, acc: 77.3438%, f1: 0.7509
(704.98s) [35328/40000] loss: 0.6851, acc: 74.2188%, f1: 0.7393
(705.77s) [35584/40000] loss: 0.7914, acc: 73.0469%, f1: 0.7154
(706.56s) [35840/40000] loss: 0.7233, acc: 75.7812%, f1: 0.7437
(707.35s) [36096/40000] loss: 0.6624, acc: 76.9531%, f1: 0.7558
(708.15s) [36352/40000] loss: 0.7325, acc: 73.8281%, f1: 0.734
(708.96s) [36608/40000] loss: 0.6751, acc: 75.7812%, f1: 0.7497
(709.77s) [36864/40000] loss: 0.7524, acc: 75.7812%, f1: 0.7498
(710.62s) [37120/40000] loss: 0.7443, acc: 74.2188%, f1: 0.7443
(711.49s) [37376/40000] loss: 0.6848, acc: 76.1719%, f1: 0.7479
(712.32s) [37632/40000] loss: 0.8206, acc: 69.9219%, f1: 0.701
(713.16s) [37888/40000] loss: 0.8236, acc: 71.4844%, f1: 0.7017
(713.97s) [38144/40000] loss: 0.739, acc: 71.4844%, f1: 0.7001
(714.83s) [38400/40000] loss: 0.6695, acc: 76.5625%, f1: 0.7662
(715.72s) [38656/40000] loss: 0.7386, acc: 73.8281%, f1: 0.7296
(716.6s) [38912/40000] loss: 0.7542, acc: 73.0469%, f1: 0.7262
(717.47s) [39168/40000] loss: 0.7325, acc: 74.2188%, f1: 0.747
(718.34s) [39424/40000] loss: 0.6511, acc: 76.5625%, f1: 0.7628
(719.16s) [39680/40000] loss: 0.7148, acc: 73.8281%, f1: 0.7389
(719.97s) [39936/40000] loss: 0.6462, acc: 77.7344%, f1: 0.7776
(720.19s) [10048/40000] loss: 0.6815, acc: 75.0%, f1: 0.7352
>>>>> EPOCH 5: validation loss: 0.7393, validation accuracy: 74.21%, validation f1: 0.7389 <<<<<
EPOCH 6/20
(739.03s) [256/40000] loss: 0.6612, acc: 79.6875%, f1: 0.7924
(739.87s) [512/40000] loss: 0.6662, acc: 77.7344%, f1: 0.772
(740.7s) [768/40000] loss: 0.7199, acc: 72.2656%, f1: 0.714
(741.56s) [1024/40000] loss: 0.6276, acc: 77.7344%, f1: 0.7756
(742.47s) [1280/40000] loss: 0.7243, acc: 73.8281%, f1: 0.7337
(743.31s) [1536/40000] loss: 0.7122, acc: 73.4375%, f1: 0.7351
(744.1s) [1792/40000] loss: 0.7243, acc: 72.6562%, f1: 0.7293
(744.89s) [2048/40000] loss: 0.6712, acc: 77.3438%, f1: 0.7576
(745.66s) [2304/40000] loss: 0.7499, acc: 73.4375%, f1: 0.7359
(746.43s) [2560/40000] loss: 0.8003, acc: 69.5312%, f1: 0.6989
(747.24s) [2816/40000] loss: 0.7199, acc: 72.2656%, f1: 0.7218
(748.04s) [3072/40000] loss: 0.723, acc: 75.3906%, f1: 0.7536
(748.85s) [3328/40000] loss: 0.7654, acc: 69.9219%, f1: 0.6935
(749.69s) [3584/40000] loss: 0.6977, acc: 75.3906%, f1: 0.7584
(750.58s) [3840/40000] loss: 0.6479, acc: 75.7812%, f1: 0.7546
(751.44s) [4096/40000] loss: 0.7283, acc: 75.0%, f1: 0.7375
(752.26s) [4352/40000] loss: 0.6054, acc: 81.6406%, f1: 0.8238
(753.13s) [4608/40000] loss: 0.7483, acc: 72.6562%, f1: 0.7313
(754.03s) [4864/40000] loss: 0.6413, acc: 76.9531%, f1: 0.7678
(754.91s) [5120/40000] loss: 0.6442, acc: 79.2969%, f1: 0.78
(755.83s) [5376/40000] loss: 0.6547, acc: 78.9062%, f1: 0.7841
(756.7s) [5632/40000] loss: 0.6332, acc: 75.7812%, f1: 0.7515
(757.54s) [5888/40000] loss: 0.7064, acc: 76.5625%, f1: 0.76
(758.36s) [6144/40000] loss: 0.6419, acc: 77.7344%, f1: 0.7736
(759.19s) [6400/40000] loss: 0.6942, acc: 76.1719%, f1: 0.7595
(760.03s) [6656/40000] loss: 0.6956, acc: 74.6094%, f1: 0.7373
(760.93s) [6912/40000] loss: 0.7244, acc: 76.1719%, f1: 0.7587
(761.73s) [7168/40000] loss: 0.8821, acc: 70.7031%, f1: 0.7053
(762.54s) [7424/40000] loss: 0.6887, acc: 74.6094%, f1: 0.7403
(763.38s) [7680/40000] loss: 0.6635, acc: 80.0781%, f1: 0.7866
(764.29s) [7936/40000] loss: 0.6875, acc: 78.5156%, f1: 0.7863
(765.17s) [8192/40000] loss: 0.7997, acc: 70.3125%, f1: 0.7123
(766.08s) [8448/40000] loss: 0.6098, acc: 80.8594%, f1: 0.809
(766.97s) [8704/40000] loss: 0.6641, acc: 77.3438%, f1: 0.7618
(767.84s) [8960/40000] loss: 0.6829, acc: 74.2188%, f1: 0.7473
(768.69s) [9216/40000] loss: 0.7438, acc: 74.2188%, f1: 0.7507
(769.47s) [9472/40000] loss: 0.6616, acc: 74.6094%, f1: 0.7307
(770.27s) [9728/40000] loss: 0.6732, acc: 76.1719%, f1: 0.7687
(771.12s) [9984/40000] loss: 0.6554, acc: 79.6875%, f1: 0.7948
(772.08s) [10240/40000] loss: 0.7275, acc: 73.0469%, f1: 0.7316
(773.11s) [10496/40000] loss: 0.6994, acc: 75.0%, f1: 0.7368
(773.92s) [10752/40000] loss: 0.687, acc: 73.4375%, f1: 0.7159
(774.79s) [11008/40000] loss: 0.765, acc: 71.875%, f1: 0.7234
(775.65s) [11264/40000] loss: 0.6027, acc: 77.7344%, f1: 0.7714
(776.54s) [11520/40000] loss: 0.5995, acc: 79.6875%, f1: 0.7943
(777.42s) [11776/40000] loss: 0.6823, acc: 75.0%, f1: 0.7549
(778.27s) [12032/40000] loss: 0.7088, acc: 73.8281%, f1: 0.7359
(779.11s) [12288/40000] loss: 0.683, acc: 75.7812%, f1: 0.7582
(779.9s) [12544/40000] loss: 0.6255, acc: 79.6875%, f1: 0.786
(780.72s) [12800/40000] loss: 0.5993, acc: 77.3438%, f1: 0.7692
(781.53s) [13056/40000] loss: 0.7622, acc: 73.0469%, f1: 0.7348
(782.37s) [13312/40000] loss: 0.6946, acc: 76.1719%, f1: 0.7559
(783.26s) [13568/40000] loss: 0.6234, acc: 77.3438%, f1: 0.7766
(784.12s) [13824/40000] loss: 0.6835, acc: 76.5625%, f1: 0.7606
(784.95s) [14080/40000] loss: 0.6877, acc: 72.6562%, f1: 0.7238
(785.76s) [14336/40000] loss: 0.6898, acc: 76.5625%, f1: 0.7644
(786.57s) [14592/40000] loss: 0.7539, acc: 75.3906%, f1: 0.7514
(787.36s) [14848/40000] loss: 0.6741, acc: 74.6094%, f1: 0.7434
(788.17s) [15104/40000] loss: 0.6094, acc: 76.5625%, f1: 0.7631
(788.95s) [15360/40000] loss: 0.6526, acc: 76.1719%, f1: 0.7648
(789.75s) [15616/40000] loss: 0.6196, acc: 80.8594%, f1: 0.8032
(790.55s) [15872/40000] loss: 0.7031, acc: 72.6562%, f1: 0.7238
(791.35s) [16128/40000] loss: 0.6289, acc: 76.9531%, f1: 0.7575
(792.19s) [16384/40000] loss: 0.5979, acc: 78.9062%, f1: 0.782
(792.99s) [16640/40000] loss: 0.7039, acc: 75.7812%, f1: 0.7613
(793.77s) [16896/40000] loss: 0.6649, acc: 76.5625%, f1: 0.7625
(794.54s) [17152/40000] loss: 0.7256, acc: 73.8281%, f1: 0.7387
(795.32s) [17408/40000] loss: 0.6075, acc: 77.7344%, f1: 0.774
(796.1s) [17664/40000] loss: 0.6872, acc: 75.7812%, f1: 0.7555
(796.97s) [17920/40000] loss: 0.6533, acc: 80.4688%, f1: 0.7867
(797.92s) [18176/40000] loss: 0.6539, acc: 77.7344%, f1: 0.7692
(798.84s) [18432/40000] loss: 0.7318, acc: 75.3906%, f1: 0.751
(799.69s) [18688/40000] loss: 0.7372, acc: 76.1719%, f1: 0.7525
(800.48s) [18944/40000] loss: 0.725, acc: 75.3906%, f1: 0.7697
(801.27s) [19200/40000] loss: 0.693, acc: 78.5156%, f1: 0.7839
(802.18s) [19456/40000] loss: 0.6798, acc: 74.6094%, f1: 0.7433
(803.13s) [19712/40000] loss: 0.722, acc: 75.7812%, f1: 0.7492
(803.92s) [19968/40000] loss: 0.6966, acc: 78.125%, f1: 0.7682
(804.69s) [20224/40000] loss: 0.6747, acc: 76.1719%, f1: 0.7523
(805.48s) [20480/40000] loss: 0.6592, acc: 71.875%, f1: 0.7102
(806.28s) [20736/40000] loss: 0.6963, acc: 75.3906%, f1: 0.7485
(807.26s) [20992/40000] loss: 0.7424, acc: 72.2656%, f1: 0.7302
(808.04s) [21248/40000] loss: 0.56, acc: 78.5156%, f1: 0.782
(808.94s) [21504/40000] loss: 0.616, acc: 81.25%, f1: 0.8142
(809.98s) [21760/40000] loss: 0.74, acc: 71.4844%, f1: 0.6986
(811.03s) [22016/40000] loss: 0.5205, acc: 81.6406%, f1: 0.815
(811.92s) [22272/40000] loss: 0.7443, acc: 75.3906%, f1: 0.7499
(812.78s) [22528/40000] loss: 0.6121, acc: 81.6406%, f1: 0.8178
(813.67s) [22784/40000] loss: 0.7446, acc: 72.2656%, f1: 0.7086
(814.51s) [23040/40000] loss: 0.794, acc: 70.7031%, f1: 0.6991
(815.35s) [23296/40000] loss: 0.6434, acc: 77.7344%, f1: 0.7754
(816.2s) [23552/40000] loss: 0.6672, acc: 74.6094%, f1: 0.7469
(817.07s) [23808/40000] loss: 0.7187, acc: 75.0%, f1: 0.7504
(817.94s) [24064/40000] loss: 0.71, acc: 74.2188%, f1: 0.7398
(818.78s) [24320/40000] loss: 0.6605, acc: 76.5625%, f1: 0.7564
(819.58s) [24576/40000] loss: 0.6634, acc: 76.1719%, f1: 0.7648
(820.37s) [24832/40000] loss: 0.6401, acc: 78.125%, f1: 0.7674
(821.17s) [25088/40000] loss: 0.6867, acc: 76.5625%, f1: 0.7681
(821.95s) [25344/40000] loss: 0.6007, acc: 80.8594%, f1: 0.8061
(822.75s) [25600/40000] loss: 0.631, acc: 77.7344%, f1: 0.768
(823.6s) [25856/40000] loss: 0.7177, acc: 72.2656%, f1: 0.7194
(824.45s) [26112/40000] loss: 0.7459, acc: 75.0%, f1: 0.7475
(825.27s) [26368/40000] loss: 0.5869, acc: 78.125%, f1: 0.7721
(826.13s) [26624/40000] loss: 0.7654, acc: 72.2656%, f1: 0.7283
(826.97s) [26880/40000] loss: 0.5907, acc: 80.0781%, f1: 0.8031
(827.86s) [27136/40000] loss: 0.578, acc: 79.6875%, f1: 0.7861
(828.69s) [27392/40000] loss: 0.854, acc: 71.875%, f1: 0.7158
(829.51s) [27648/40000] loss: 0.7117, acc: 76.9531%, f1: 0.7551
(830.32s) [27904/40000] loss: 0.8255, acc: 75.0%, f1: 0.7397
(831.16s) [28160/40000] loss: 0.6775, acc: 76.5625%, f1: 0.7603
(832.03s) [28416/40000] loss: 0.6265, acc: 80.0781%, f1: 0.8004
(832.88s) [28672/40000] loss: 0.6988, acc: 73.4375%, f1: 0.7348
(833.71s) [28928/40000] loss: 0.6713, acc: 78.5156%, f1: 0.7851
(834.55s) [29184/40000] loss: 0.7685, acc: 73.4375%, f1: 0.7285
(835.4s) [29440/40000] loss: 0.7035, acc: 75.7812%, f1: 0.75
(836.22s) [29696/40000] loss: 0.7331, acc: 74.2188%, f1: 0.7373
(837.06s) [29952/40000] loss: 0.5241, acc: 81.6406%, f1: 0.8005
(837.87s) [30208/40000] loss: 0.6555, acc: 76.1719%, f1: 0.7643
(838.67s) [30464/40000] loss: 0.6638, acc: 77.3438%, f1: 0.7737
(839.48s) [30720/40000] loss: 0.7472, acc: 71.875%, f1: 0.7234
(840.28s) [30976/40000] loss: 0.663, acc: 77.3438%, f1: 0.7643
(841.16s) [31232/40000] loss: 0.6788, acc: 76.9531%, f1: 0.7685
(842.03s) [31488/40000] loss: 0.6082, acc: 81.25%, f1: 0.8029
(842.86s) [31744/40000] loss: 0.4813, acc: 83.9844%, f1: 0.8379
(843.66s) [32000/40000] loss: 0.6955, acc: 75.0%, f1: 0.7279
(844.45s) [32256/40000] loss: 0.7069, acc: 75.3906%, f1: 0.7459
(845.23s) [32512/40000] loss: 0.6513, acc: 76.9531%, f1: 0.7609
(846.03s) [32768/40000] loss: 0.6005, acc: 79.2969%, f1: 0.7889
(846.86s) [33024/40000] loss: 0.6724, acc: 76.1719%, f1: 0.7517
(847.67s) [33280/40000] loss: 0.6125, acc: 78.5156%, f1: 0.7773
(848.49s) [33536/40000] loss: 0.7055, acc: 76.5625%, f1: 0.7509
(849.3s) [33792/40000] loss: 0.6471, acc: 77.3438%, f1: 0.7678
(850.12s) [34048/40000] loss: 0.7196, acc: 74.2188%, f1: 0.7469
(850.93s) [34304/40000] loss: 0.6144, acc: 76.1719%, f1: 0.7536
(851.73s) [34560/40000] loss: 0.6451, acc: 77.7344%, f1: 0.7776
(852.52s) [34816/40000] loss: 0.5846, acc: 78.5156%, f1: 0.7749
(853.38s) [35072/40000] loss: 0.7514, acc: 73.8281%, f1: 0.7364
(854.23s) [35328/40000] loss: 0.653, acc: 80.4688%, f1: 0.7985
(855.09s) [35584/40000] loss: 0.6309, acc: 77.3438%, f1: 0.7562
(855.93s) [35840/40000] loss: 0.6745, acc: 74.2188%, f1: 0.7362
(856.8s) [36096/40000] loss: 0.7812, acc: 71.4844%, f1: 0.7074
(857.71s) [36352/40000] loss: 0.6446, acc: 78.9062%, f1: 0.7809
(858.52s) [36608/40000] loss: 0.6406, acc: 77.3438%, f1: 0.7568
(859.3s) [36864/40000] loss: 0.657, acc: 76.9531%, f1: 0.7613
(860.11s) [37120/40000] loss: 0.7301, acc: 71.875%, f1: 0.7173
(860.92s) [37376/40000] loss: 0.6258, acc: 79.6875%, f1: 0.7932
(861.75s) [37632/40000] loss: 0.5783, acc: 79.6875%, f1: 0.7911
(862.56s) [37888/40000] loss: 0.7225, acc: 73.4375%, f1: 0.7304
(863.36s) [38144/40000] loss: 0.6149, acc: 77.7344%, f1: 0.774
(864.16s) [38400/40000] loss: 0.707, acc: 71.0938%, f1: 0.7033
(864.96s) [38656/40000] loss: 0.7308, acc: 74.6094%, f1: 0.7462
(865.77s) [38912/40000] loss: 0.6727, acc: 72.6562%, f1: 0.7285
(866.66s) [39168/40000] loss: 0.68, acc: 78.125%, f1: 0.7784
(867.53s) [39424/40000] loss: 0.7162, acc: 73.0469%, f1: 0.7307
(868.37s) [39680/40000] loss: 0.7042, acc: 74.6094%, f1: 0.7488
(869.21s) [39936/40000] loss: 0.6365, acc: 76.5625%, f1: 0.7664
(869.43s) [10048/40000] loss: 0.8002, acc: 73.4375%, f1: 0.7503
>>>>> EPOCH 6: validation loss: 0.6974, validation accuracy: 75.72%, validation f1: 0.7571 <<<<<
EPOCH 7/20
(887.78s) [256/40000] loss: 0.6008, acc: 81.6406%, f1: 0.8174
(888.6s) [512/40000] loss: 0.6582, acc: 75.3906%, f1: 0.755
(889.51s) [768/40000] loss: 0.6117, acc: 77.3438%, f1: 0.7565
(890.39s) [1024/40000] loss: 0.63, acc: 77.7344%, f1: 0.7675
(891.25s) [1280/40000] loss: 0.6364, acc: 78.5156%, f1: 0.7858
(892.11s) [1536/40000] loss: 0.6701, acc: 76.9531%, f1: 0.7643
(892.92s) [1792/40000] loss: 0.6885, acc: 76.5625%, f1: 0.7519
(893.72s) [2048/40000] loss: 0.5436, acc: 81.25%, f1: 0.8101
(894.51s) [2304/40000] loss: 0.7001, acc: 76.5625%, f1: 0.7579
(895.3s) [2560/40000] loss: 0.5807, acc: 79.6875%, f1: 0.7939
(896.09s) [2816/40000] loss: 0.6385, acc: 79.2969%, f1: 0.7844
(896.87s) [3072/40000] loss: 0.733, acc: 75.0%, f1: 0.7464
(897.68s) [3328/40000] loss: 0.6919, acc: 77.7344%, f1: 0.7726
(898.45s) [3584/40000] loss: 0.739, acc: 71.875%, f1: 0.7237
(899.26s) [3840/40000] loss: 0.783, acc: 75.0%, f1: 0.7461
(900.04s) [4096/40000] loss: 0.6783, acc: 78.5156%, f1: 0.785
(900.87s) [4352/40000] loss: 0.6775, acc: 75.0%, f1: 0.7451
(901.73s) [4608/40000] loss: 0.5541, acc: 81.25%, f1: 0.8034
(902.54s) [4864/40000] loss: 0.6037, acc: 76.1719%, f1: 0.7499
(903.33s) [5120/40000] loss: 0.7132, acc: 75.7812%, f1: 0.7591
(904.12s) [5376/40000] loss: 0.5686, acc: 83.5938%, f1: 0.8241
(904.9s) [5632/40000] loss: 0.7197, acc: 76.5625%, f1: 0.7522
(905.69s) [5888/40000] loss: 0.6987, acc: 72.2656%, f1: 0.7308
(906.47s) [6144/40000] loss: 0.6429, acc: 76.9531%, f1: 0.7687
(907.26s) [6400/40000] loss: 0.7327, acc: 75.7812%, f1: 0.7578
(908.04s) [6656/40000] loss: 0.6672, acc: 76.5625%, f1: 0.7496
(908.83s) [6912/40000] loss: 0.6696, acc: 77.3438%, f1: 0.7656
(909.62s) [7168/40000] loss: 0.7722, acc: 72.6562%, f1: 0.719
(910.42s) [7424/40000] loss: 0.7404, acc: 77.7344%, f1: 0.7806
(911.22s) [7680/40000] loss: 0.5946, acc: 80.4688%, f1: 0.7961
(912.01s) [7936/40000] loss: 0.6066, acc: 79.2969%, f1: 0.7909
(912.79s) [8192/40000] loss: 0.6616, acc: 75.0%, f1: 0.7469
(913.59s) [8448/40000] loss: 0.63, acc: 76.5625%, f1: 0.7608
(914.37s) [8704/40000] loss: 0.5747, acc: 79.2969%, f1: 0.7953
(915.15s) [8960/40000] loss: 0.654, acc: 75.3906%, f1: 0.7445
(915.94s) [9216/40000] loss: 0.6518, acc: 75.0%, f1: 0.7495
(916.73s) [9472/40000] loss: 0.6925, acc: 73.4375%, f1: 0.7299
(917.51s) [9728/40000] loss: 0.6465, acc: 77.3438%, f1: 0.7645
(918.29s) [9984/40000] loss: 0.5542, acc: 81.25%, f1: 0.8062
(919.08s) [10240/40000] loss: 0.6212, acc: 79.6875%, f1: 0.7977
(919.88s) [10496/40000] loss: 0.6234, acc: 80.0781%, f1: 0.7895
(920.67s) [10752/40000] loss: 0.5522, acc: 81.25%, f1: 0.8049
(921.48s) [11008/40000] loss: 0.7398, acc: 74.2188%, f1: 0.7438
(922.27s) [11264/40000] loss: 0.6854, acc: 80.0781%, f1: 0.8046
(923.09s) [11520/40000] loss: 0.5489, acc: 79.6875%, f1: 0.7948
(923.87s) [11776/40000] loss: 0.4794, acc: 83.2031%, f1: 0.8363
(924.68s) [12032/40000] loss: 0.6119, acc: 80.4688%, f1: 0.8118
(925.48s) [12288/40000] loss: 0.6348, acc: 75.7812%, f1: 0.7546
(926.3s) [12544/40000] loss: 0.5516, acc: 80.0781%, f1: 0.7883
(927.09s) [12800/40000] loss: 0.5912, acc: 78.5156%, f1: 0.7784
(927.9s) [13056/40000] loss: 0.585, acc: 81.25%, f1: 0.808
(928.7s) [13312/40000] loss: 0.6487, acc: 79.2969%, f1: 0.7829
(929.49s) [13568/40000] loss: 0.5895, acc: 78.9062%, f1: 0.7822
(930.3s) [13824/40000] loss: 0.5428, acc: 79.6875%, f1: 0.7868
(931.14s) [14080/40000] loss: 0.6904, acc: 76.5625%, f1: 0.7692
(931.93s) [14336/40000] loss: 0.6636, acc: 73.4375%, f1: 0.7263
(932.73s) [14592/40000] loss: 0.6755, acc: 75.3906%, f1: 0.7547
(933.53s) [14848/40000] loss: 0.7477, acc: 76.9531%, f1: 0.7618
(934.34s) [15104/40000] loss: 0.5362, acc: 83.5938%, f1: 0.8308
(935.14s) [15360/40000] loss: 0.6344, acc: 74.2188%, f1: 0.7398
(935.92s) [15616/40000] loss: 0.7167, acc: 76.5625%, f1: 0.7656
(936.74s) [15872/40000] loss: 0.6101, acc: 76.9531%, f1: 0.758
(937.53s) [16128/40000] loss: 0.5145, acc: 83.5938%, f1: 0.8249
(938.35s) [16384/40000] loss: 0.586, acc: 79.2969%, f1: 0.7809
(939.15s) [16640/40000] loss: 0.6292, acc: 73.8281%, f1: 0.7344
(939.96s) [16896/40000] loss: 0.6778, acc: 77.3438%, f1: 0.776
(940.77s) [17152/40000] loss: 0.5525, acc: 81.25%, f1: 0.8139
(941.56s) [17408/40000] loss: 0.6169, acc: 77.7344%, f1: 0.7702
(942.38s) [17664/40000] loss: 0.6278, acc: 77.7344%, f1: 0.7633
(943.19s) [17920/40000] loss: 0.7409, acc: 73.4375%, f1: 0.7356
(944.0s) [18176/40000] loss: 0.5458, acc: 80.4688%, f1: 0.7992
(944.79s) [18432/40000] loss: 0.6632, acc: 75.3906%, f1: 0.7505
(945.59s) [18688/40000] loss: 0.6476, acc: 79.6875%, f1: 0.7906
(946.38s) [18944/40000] loss: 0.6743, acc: 75.7812%, f1: 0.7504
(947.2s) [19200/40000] loss: 0.6303, acc: 78.5156%, f1: 0.7815
(947.98s) [19456/40000] loss: 0.6503, acc: 78.5156%, f1: 0.7855
(948.79s) [19712/40000] loss: 0.6949, acc: 75.0%, f1: 0.749
(949.59s) [19968/40000] loss: 0.6776, acc: 75.7812%, f1: 0.7472
(950.4s) [20224/40000] loss: 0.6845, acc: 80.4688%, f1: 0.799
(951.22s) [20480/40000] loss: 0.4935, acc: 81.6406%, f1: 0.8103
(952.0s) [20736/40000] loss: 0.6774, acc: 75.0%, f1: 0.7423
(952.8s) [20992/40000] loss: 0.6816, acc: 78.9062%, f1: 0.7862
(953.6s) [21248/40000] loss: 0.6714, acc: 78.5156%, f1: 0.7788
(954.41s) [21504/40000] loss: 0.6742, acc: 77.3438%, f1: 0.7687
(955.21s) [21760/40000] loss: 0.6857, acc: 75.0%, f1: 0.742
(956.01s) [22016/40000] loss: 0.6994, acc: 77.3438%, f1: 0.783
(956.81s) [22272/40000] loss: 0.6979, acc: 75.7812%, f1: 0.7634
(957.6s) [22528/40000] loss: 0.5528, acc: 80.8594%, f1: 0.8004
(958.4s) [22784/40000] loss: 0.5264, acc: 81.25%, f1: 0.8127
(959.2s) [23040/40000] loss: 0.5602, acc: 80.0781%, f1: 0.8047
(960.01s) [23296/40000] loss: 0.6164, acc: 77.7344%, f1: 0.7634
(960.83s) [23552/40000] loss: 0.5945, acc: 81.6406%, f1: 0.814
(961.65s) [23808/40000] loss: 0.7215, acc: 76.1719%, f1: 0.7708
(962.44s) [24064/40000] loss: 0.5541, acc: 82.0312%, f1: 0.8242
(963.25s) [24320/40000] loss: 0.6223, acc: 80.0781%, f1: 0.7929
(964.06s) [24576/40000] loss: 0.6346, acc: 76.1719%, f1: 0.7497
(964.86s) [24832/40000] loss: 0.543, acc: 81.6406%, f1: 0.815
(965.66s) [25088/40000] loss: 0.6674, acc: 76.1719%, f1: 0.7583
(966.46s) [25344/40000] loss: 0.5938, acc: 78.125%, f1: 0.7819
(967.26s) [25600/40000] loss: 0.6809, acc: 75.7812%, f1: 0.744
(968.06s) [25856/40000] loss: 0.6482, acc: 78.5156%, f1: 0.7826
(968.86s) [26112/40000] loss: 0.5651, acc: 79.6875%, f1: 0.7981
(969.66s) [26368/40000] loss: 0.5549, acc: 80.4688%, f1: 0.8029
(970.46s) [26624/40000] loss: 0.6198, acc: 76.5625%, f1: 0.756
(971.27s) [26880/40000] loss: 0.7166, acc: 74.2188%, f1: 0.7362
(972.09s) [27136/40000] loss: 0.6396, acc: 77.7344%, f1: 0.7716
(972.89s) [27392/40000] loss: 0.6129, acc: 77.7344%, f1: 0.7685
(973.7s) [27648/40000] loss: 0.6386, acc: 78.125%, f1: 0.7827
(974.49s) [27904/40000] loss: 0.6559, acc: 76.5625%, f1: 0.7582
(975.3s) [28160/40000] loss: 0.5457, acc: 82.8125%, f1: 0.8173
(976.11s) [28416/40000] loss: 0.6604, acc: 76.5625%, f1: 0.7652
(976.9s) [28672/40000] loss: 0.6651, acc: 76.5625%, f1: 0.7654
(977.7s) [28928/40000] loss: 0.6753, acc: 76.1719%, f1: 0.7559
(978.5s) [29184/40000] loss: 0.6281, acc: 79.2969%, f1: 0.7873
(979.32s) [29440/40000] loss: 0.6639, acc: 78.5156%, f1: 0.7719
(980.14s) [29696/40000] loss: 0.6627, acc: 75.0%, f1: 0.757
(980.93s) [29952/40000] loss: 0.655, acc: 75.7812%, f1: 0.7448
(981.73s) [30208/40000] loss: 0.6591, acc: 75.7812%, f1: 0.7519
(982.53s) [30464/40000] loss: 0.6547, acc: 78.9062%, f1: 0.7751
(983.32s) [30720/40000] loss: 0.6451, acc: 74.2188%, f1: 0.7359
(984.13s) [30976/40000] loss: 0.6188, acc: 78.9062%, f1: 0.7854
(984.92s) [31232/40000] loss: 0.4886, acc: 85.9375%, f1: 0.8559
(985.73s) [31488/40000] loss: 0.7265, acc: 74.6094%, f1: 0.7443
(986.53s) [31744/40000] loss: 0.6276, acc: 79.6875%, f1: 0.7962
